title,videoUrl,channelName,channelUrl,videoId,label,label_source,label_version,label_confidence,categoryId
whats the fastest way to empty a bottle  theoryofphysics anubhavsir physics airpressure,https://www.youtube.com/watch?v=CoiLUtu4Pj0,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,CoiLUtu4Pj0,1,category,cat-v1,0.6,27
topic ❌ physics ✅ ✅ theoryofphysics anubhavsir,https://www.youtube.com/watch?v=99QEoELl790,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,99QEoELl790,1,category,cat-v1,0.6,27
kya aap kar sakte hain  anubhavsir theoryofphysics physics physicsfun gwalior,https://www.youtube.com/watch?v=c3WXQvtoqJQ,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,c3WXQvtoqJQ,1,category,cat-v1,0.6,27
kya tute hue bulb ko jala sakte haintheoryofphysics physics anubhavsir gwalior liquidnitrogen,https://www.youtube.com/watch?v=G1pDL9VqXN4,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,G1pDL9VqXN4,1,category,cat-v1,0.6,27
ray optics practical  light reflection and refraction class 10,https://www.youtube.com/watch?v=yXvU6HDwAaM,physics by m anwar,https://www.youtube.com/channel/UCYGXsjLa0Y3ypLcOaJxHuew,yXvU6HDwAaM,1,category,cat-v1,0.6,27
bernoullis principle,https://www.youtube.com/watch?v=e6Ot4v6rxKE,paulo flores,https://www.youtube.com/channel/UCWs3-lovtuiCi-YiXLq_IQQ,e6Ot4v6rxKE,1,category,cat-v1,0.6,27
the most misunderstood concept in physics,https://www.youtube.com/watch?v=DxL2HoqLbyA,veritasium,https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA,DxL2HoqLbyA,1,category,cat-v1,0.6,27
friction vs waves one shot ⚠️ physics jee shorts namokaul,https://www.youtube.com/watch?v=7Fj31kQCfZo, beastchemist x unacademy jee,https://www.youtube.com/channel/UCZNNx4KYmCkwxCLdsHyWqQA,7Fj31kQCfZo,1,category,cat-v1,0.6,27
class ka sabse bahadur bachha theoryofphysics physics anubhavsir teachingismypassion inertia,https://www.youtube.com/watch?v=PXexgALczwQ,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,PXexgALczwQ,1,category,cat-v1,0.6,27
something strange happens when you trust quantum mechanics,https://www.youtube.com/watch?v=qJZ1Ez28C-A,veritasium,https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA,qJZ1Ez28C-A,1,category,cat-v1,0.6,27
physics h ya jaadu   com balance glass on plate shorts,https://www.youtube.com/watch?v=hKOQJKhBl6w,fun in pathshala,https://www.youtube.com/channel/UCIQD6GdYGmx6N-65Y8iz1MA,hKOQJKhBl6w,1,category,cat-v1,0.6,27
reflection of light🤗  best practical  light shorts light science education,https://www.youtube.com/watch?v=JYpGPRA9-xk,science boy ,https://www.youtube.com/channel/UC0FwWBRuHw3pzsB_bioQGNA,JYpGPRA9-xk,1,category,cat-v1,0.6,27
the biggest misconception in physics,https://www.youtube.com/watch?v=lcjdwSY2AzM,veritasium,https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA,lcjdwSY2AzM,1,category,cat-v1,0.6,27
dos and donts while studying  shorts physicswallah,https://www.youtube.com/watch?v=WYy1XQeUni4,physics wallah foundation,https://www.youtube.com/channel/UCphU2bAGmw304CFAzy0Enuw,WYy1XQeUni4,1,category,cat-v1,0.6,27
how to inflate a huge bag in one breath use physics ️,https://www.youtube.com/watch?v=X9UEcXjjUzQ,tamu physics  astronomy,https://www.youtube.com/channel/UC4BzfoDeAwqdNckkp0htOuQ,X9UEcXjjUzQ,1,category,cat-v1,0.6,27
the beauty of physicsmust watch  sciencelove physics physicsfundamentals,https://www.youtube.com/watch?v=zKbCIR3mJhA,anjali sharma,https://www.youtube.com/channel/UC5CacsJKMLVhE3TvFMqtXzA,zKbCIR3mJhA,1,category,cat-v1,0.6,27
newtons third law  best demonstration ever   by prof walter lewin,https://www.youtube.com/watch?v=ruBfXIVSYZ8,the physicsmaths wizard,https://www.youtube.com/channel/UCF2IdSvpCUXPLQ1Q_r5JW1A,ruBfXIVSYZ8,1,category,cat-v1,0.6,27
a day in the life of a physics major,https://www.youtube.com/watch?v=tBwFRnTzcYY,gohar khan,https://www.youtube.com/channel/UCPk2s5c4R_d-EUUNvFFODoA,tBwFRnTzcYY,1,category,cat-v1,0.6,27
einstein was nice to everyone except one man  avshalom elitzur,https://www.youtube.com/watch?v=ZkcjYFj8BCs,the institute of art and ideas,https://www.youtube.com/channel/UCTsiZiMomJo6FOyiBaFeaIw,ZkcjYFj8BCs,1,category,cat-v1,0.6,27
how to ace your next science exam,https://www.youtube.com/watch?v=KeSyKl7zHG0,gohar khan,https://www.youtube.com/channel/UCPk2s5c4R_d-EUUNvFFODoA,KeSyKl7zHG0,1,category,cat-v1,0.6,27
light  reflection  refraction class 10  complete chapter in one shot  class 10  alakh pandey,https://www.youtube.com/watch?v=kHVAk96r05Y,alakh pandey  class 9th  10th,https://www.youtube.com/channel/UCFLdnJ7lV_s64MKTXNGp-EQ,kHVAk96r05Y,1,category,cat-v1,0.6,27
all of physics explained in 14 minutes,https://www.youtube.com/watch?v=ZAqIoDhornk,wacky science,https://www.youtube.com/channel/UC8VhAX-voAUegprM4SpHQJQ,ZAqIoDhornk,1,category,cat-v1,0.6,27
how to solve physics numericals  how to study physics  how to get 90 in physics ,https://www.youtube.com/watch?v=AIMfSclMnts,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,AIMfSclMnts,1,category,cat-v1,0.6,27
🤯 real life example ❤️ study for jee practically physics jee 2023iit jee shorts iitbombay  neet,https://www.youtube.com/watch?v=y17e12Au3RU,harshal bits pilani  10q challenge,https://www.youtube.com/channel/UCf4KV0fvs49gWIG0Hm_j7fA,y17e12Au3RU,1,category,cat-v1,0.6,27
law of conservation of mechanical energy class 11 physics experiment neet pyqs cbse rbse ncert jee,https://www.youtube.com/watch?v=lIr1fK7rLg4,magical physics by shekhar sir ,https://www.youtube.com/channel/UC5Qn7D5lpUIlVJRO3p0EWww,lIr1fK7rLg4,1,category,cat-v1,0.6,27
lecture 1 introduction to superposition,https://www.youtube.com/watch?v=lZ3bPUKo5zc,mit opencourseware,https://www.youtube.com/channel/UCEBb1b_L6zDS3xTUrIALZOw,lZ3bPUKo5zc,1,category,cat-v1,0.6,27
class 10th science  complete physics in one shot prashant kirad,https://www.youtube.com/watch?v=iwdChb3QZ7I,mission jeet,https://www.youtube.com/channel/UC-0IVeBhFeI2K-x11TF-qhQ,iwdChb3QZ7I,1,category,cat-v1,0.6,27
1234 physics wallah ki jay jaykaar ❤️,https://www.youtube.com/watch?v=fZ324iUiQtk,physics wallah foundation,https://www.youtube.com/channel/UCphU2bAGmw304CFAzy0Enuw,fZ324iUiQtk,1,category,cat-v1,0.6,27
kya barf ki madad se pani ko ubaal sakte haintheoryofphysics physics anubhavsir boilingpoint,https://www.youtube.com/watch?v=OkLJ6DJkYiE,theory of physics  anubhav shrivastava,https://www.youtube.com/channel/UCSrwhbt5DQZgTRnlPZ7EwXw,OkLJ6DJkYiE,1,category,cat-v1,0.6,27
einsteins general theory of relativity  lecture 1,https://www.youtube.com/watch?v=hbmf0bB38h0,stanford,https://www.youtube.com/channel/UC-EnprmCZ3OXyAoG7vjVNCA,hbmf0bB38h0,1,category,cat-v1,0.6,27
for the love of physics walter lewins last lecture,https://www.youtube.com/watch?v=4a0FbQdH3dY,for the allure of physics,https://www.youtube.com/channel/UCliSRiiRVQuDfgxI_QN_Fmw,4a0FbQdH3dY,1,category,cat-v1,0.6,27
iupac  nomenclature of organic  carbon  its compound  functional groups,https://www.youtube.com/watch?v=2t9BCOeWAyI,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,2t9BCOeWAyI,1,category,cat-v1,0.6,27
11 chap 12   iupac nomenclature 01  some basic principles and   naming of alkanes jee mainsneet,https://www.youtube.com/watch?v=ZgccHLOj3W4,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,ZgccHLOj3W4,1,category,cat-v1,0.6,27
11 chap 12  organic chemistry  goc 01  inductive effect and acidic strength jee mains neet ,https://www.youtube.com/watch?v=hdAW3ng8gx0,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,hdAW3ng8gx0,1,category,cat-v1,0.6,27
🤪right pronunciation in chemistry  shorts reels jee neet,https://www.youtube.com/watch?v=L9fTLoZMgrY,vineet khatri chemistry,https://www.youtube.com/channel/UCW2VhxXe5jfPShIE8vz4Qwg,L9fTLoZMgrY,1,category,cat-v1,0.6,27
iupac nomenclature 01  some basic principles and techniques  chapter 12  class 11  jee  neet ,https://www.youtube.com/watch?v=F_cBOZl0KfU,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,F_cBOZl0KfU,1,category,cat-v1,0.6,27
organic chemistry class 11  chapter 12  ncert cbse neet jee  1,https://www.youtube.com/watch?v=L88uuqmAioU,learnohub  class 11 12,https://www.youtube.com/channel/UCEg3PHVR0vt3azbs_Qk_6cw,L88uuqmAioU,1,category,cat-v1,0.6,27
iupac  nomenclature of any compound in 5 seconds  short tricks for class 10th  prashant kirad,https://www.youtube.com/watch?v=u9LQPjWxdQI,exphub 9th 10th,https://www.youtube.com/channel/UC4rZpoEdeFLF4x9walsyoSw,u9LQPjWxdQI,1,category,cat-v1,0.6,27
general chemistry explained in 19 minutes,https://www.youtube.com/watch?v=5iTOphGnCtg,wacky science,https://www.youtube.com/channel/UC8VhAX-voAUegprM4SpHQJQ,5iTOphGnCtg,1,category,cat-v1,0.6,27
complete organic chemistry in 1 shot  all concepts  pyqs  jee 2025,https://www.youtube.com/watch?v=kwG6zR-Gvso,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,kwG6zR-Gvso,1,category,cat-v1,0.6,27
iupac nomenclature of organic chemistry,https://www.youtube.com/watch?v=PYZJXWBMqBE,manocha academy,https://www.youtube.com/channel/UCeAnrUKcxFGrMXfHgj0eMjg,PYZJXWBMqBE,1,category,cat-v1,0.6,27
organic chemistry क्यों समझ  नहीं  आती  how to start class 12th organic chemistry i,https://www.youtube.com/watch?v=1pIRKUrq-ZY,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,1pIRKUrq-ZY,1,category,cat-v1,0.6,27
physical chemistry can be so easy if you do this jahnavi banotra air 51 shorts neet neet2023,https://www.youtube.com/watch?v=hAH6io_Tcu0,ctwt shorts,https://www.youtube.com/channel/UCuUotW14kzvZqnOIC8xNKUA,hAH6io_Tcu0,1,category,cat-v1,0.6,27
organic chemistry concepts az in just 1 hour  goc  play chemistry,https://www.youtube.com/watch?v=nP0gDV0xDLY,play chemistry,https://www.youtube.com/channel/UCoKhI1PBOKdebYcG-m5Wing,nP0gDV0xDLY,1,category,cat-v1,0.6,27
organic chemistry  basic introduction,https://www.youtube.com/watch?v=B_ketdzJtY8,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,B_ketdzJtY8,1,category,cat-v1,0.6,27
complete organic chemistry in 1 shot  concepts  most important questions  neet 2024,https://www.youtube.com/watch?v=Feap2zbEz_k,physics wallah  alakh pandey,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,Feap2zbEz_k,1,category,cat-v1,0.6,27
iupac naming complete in just 1 hour  organic chemistry  class 11th 12th and iit jee,https://www.youtube.com/watch?v=GYq9cQ3H4FU,play chemistry,https://www.youtube.com/channel/UCoKhI1PBOKdebYcG-m5Wing,GYq9cQ3H4FU,1,category,cat-v1,0.6,27
manzil 2025 goc in one shot all concepts  pyqs covered  jee main  advanced,https://www.youtube.com/watch?v=wA3qYrCoydE,jee wallah,https://www.youtube.com/channel/UCVJU_IChPMOe8RWkdVQjtfQ,wA3qYrCoydE,1,category,cat-v1,0.6,27
organic chemistry class 11 one shot some basic principles and techniques  cbse 11th chemistry,https://www.youtube.com/watch?v=soIba7r34ZM,next toppers  11th science,https://www.youtube.com/channel/UCgGj2fHUQSHyJ_uGCWg2bIQ,soIba7r34ZM,1,category,cat-v1,0.6,27
lag gaye guru  organic chemistry 11th vs 12th iit jeemainchemistry chemistry organic neet,https://www.youtube.com/watch?v=sm2us1Ah8gk,periodic edge ,https://www.youtube.com/channel/UCuqAQaszORXSjf5-Ol1-QpA,sm2us1Ah8gk,1,category,cat-v1,0.6,27
iupac nomenclature   complete chapter in one video  conceptspyqs  class 11th neet,https://www.youtube.com/watch?v=IzraupTOq8s,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,IzraupTOq8s,1,category,cat-v1,0.6,27
organic chemistry,https://www.youtube.com/watch?v=zFyR1JNJbwk,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,zFyR1JNJbwk,1,category,cat-v1,0.6,27
iupac nomenclature of alkanes  naming organic compounds,https://www.youtube.com/watch?v=TYU_JluleME,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,TYU_JluleME,1,category,cat-v1,0.6,27
stoichiometry  limiting  excess reactant theoretical  percent yield  chemistry,https://www.youtube.com/watch?v=CK2yK_JTUH4,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,CK2yK_JTUH4,1,category,cat-v1,0.6,27
when genz jee aspirant studies organic chemistry jee2026 jee2027,https://www.youtube.com/watch?v=6_50RHWZ86g,jee one,https://www.youtube.com/channel/UCd-XqUDfWdEElLMbL5Wyp4A,6_50RHWZ86g,1,category,cat-v1,0.6,27
goc in one shot  all concepts tricks  pyq  ummeed neet,https://www.youtube.com/watch?v=GVBNjAvYk6g,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,GVBNjAvYk6g,1,category,cat-v1,0.6,27
iupac in one shot  all concepts tricks  pyq  ummeed neet,https://www.youtube.com/watch?v=Jeu_NRimKqY,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,Jeu_NRimKqY,1,category,cat-v1,0.6,27
predicting the products of chemical reactions  chemistry examples and practice problems,https://www.youtube.com/watch?v=MYmrWHzT1oI,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,MYmrWHzT1oI,1,category,cat-v1,0.6,27
trick to learn 20 name reactions in organic chemistry  cass 12,https://www.youtube.com/watch?v=c5XZbsyqQXs,najam academy,https://www.youtube.com/channel/UC_ltCdLVMRZ7r3IPzF2Toyg,c5XZbsyqQXs,1,category,cat-v1,0.6,27
first law of thermodynamics basic introduction  internal energy heat and work  chemistry,https://www.youtube.com/watch?v=NyOYW07-L5g,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,NyOYW07-L5g,1,category,cat-v1,0.6,27
class 12 organic chemistry complete revision ⚡  full board exam prep 2026  shourya maam,https://www.youtube.com/watch?v=xDdZcBH2Vh0,ncert wallah,https://www.youtube.com/channel/UC8zCnnfhz-dvIpVdZ1CheuA,xDdZcBH2Vh0,1,category,cat-v1,0.6,27
chemistry,https://www.youtube.com/watch?v=-KfG8kH-r3Y,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,-KfG8kH-r3Y,1,category,cat-v1,0.6,27
class 11th organic chemistry 🥵  iit jee jee neet boards motivation,https://www.youtube.com/watch?v=C9LU03fAceo,selfpadhai  rohit nagar,https://www.youtube.com/channel/UC-dlSfcAvBNTthrlA6X8ZOw,C9LU03fAceo,1,category,cat-v1,0.6,27
dream 45  organic chemistry  neet 2025 most predictable questions   pankaj sir,https://www.youtube.com/watch?v=80ZpPteawOY,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,80ZpPteawOY,1,category,cat-v1,0.6,27
hesss law problems  enthalpy change  chemistry,https://www.youtube.com/watch?v=2ixEf2zpR8E,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,2ixEf2zpR8E,1,category,cat-v1,0.6,27
functional groups,https://www.youtube.com/watch?v=m9jM8lWxrAE,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,m9jM8lWxrAE,1,category,cat-v1,0.6,27
common chemical and formula list in chemistry  ,https://www.youtube.com/watch?v=OPTAudsYKU8,raktim  jyoti,https://www.youtube.com/channel/UCkOrNwNzZspFWu1yO7An4DA,OPTAudsYKU8,1,category,cat-v1,0.6,27
neet ke liye chemistry kaise padhe🤫🩺 neet mbbs neet2025 motivation neetaspirant,https://www.youtube.com/watch?v=j0n9opURZFI,sourabh neet,https://www.youtube.com/channel/UCf99X8msqq8EsYIgrwqouFQ,j0n9opURZFI,1,category,cat-v1,0.6,27
general organic chemistry goc  full chapter in one shot  chapter 12  class 11 chemistry ,https://www.youtube.com/watch?v=rF3es9wABNg,pw class 11 science,https://www.youtube.com/channel/UCQCflB1jT0LitJ6NX9K9bzA,rF3es9wABNg,1,category,cat-v1,0.6,27
iupac nomenclature in 1 shot  all concepts  pyqs covered  prachand neet,https://www.youtube.com/watch?v=SDolHieq6nU,yakeen,https://www.youtube.com/channel/UCk19x9BG23f5xkHOzihhclA,SDolHieq6nU,1,category,cat-v1,0.6,27
naming alkenes iupac nomenclature practice substituent e z system cycloalkenes organic chemistry,https://www.youtube.com/watch?v=RgbQya8HXBM,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,RgbQya8HXBM,1,category,cat-v1,0.6,27
organic chemistry faculty revealed arjuna neet 2027 pw neet physicswallah,https://www.youtube.com/watch?v=3gDCBNDqLeA,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,3gDCBNDqLeA,1,category,cat-v1,0.6,27
how to study chemistry  chemistry  5 effective tips for study chemistry  shorts short,https://www.youtube.com/watch?v=ycjIRlIDdXY,you can learn it,https://www.youtube.com/channel/UC3HlRu2RS1yss06c8IEKw8Q,ycjIRlIDdXY,1,category,cat-v1,0.6,27
best tricks of all naming reactions of organic chemistry class 12 ,https://www.youtube.com/watch?v=zIiKP2311Q0,ncert wallah,https://www.youtube.com/channel/UC8zCnnfhz-dvIpVdZ1CheuA,zIiKP2311Q0,1,category,cat-v1,0.6,27
dna replication  leading strand vs lagging strand  okazaki fragments,https://www.youtube.com/watch?v=3jslVQDGkLU,the organic chemistry tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,3jslVQDGkLU,1,category,cat-v1,0.6,27
the king of organic chemistryshorts pw jee jee2027,https://www.youtube.com/watch?v=ui-S444Pg-E,jee wallah,https://www.youtube.com/channel/UCVJU_IChPMOe8RWkdVQjtfQ,ui-S444Pg-E,1,category,cat-v1,0.6,27
chemistry mcq 2026  chemistry mcq  chemistry mcq for all competitive exam,https://www.youtube.com/watch?v=Nj1OQpde2yw,all test mcqs,https://www.youtube.com/channel/UCr0IbML17FvRzS1vLBgKEhg,Nj1OQpde2yw,1,category,cat-v1,0.6,27
haloalkanes  haloarenes in one shot  all concepts tricks  pyq  ummeed neet,https://www.youtube.com/watch?v=UPIHai5JT4Q,competition wallah,https://www.youtube.com/channel/UCD16eo98AXl-9T61Xd711kQ,UPIHai5JT4Q,1,category,cat-v1,0.6,27
iupac नाम 12th chemistry  iupac nomenclature 12th chemistry  iupac name class 12  iupac organic,https://www.youtube.com/watch?v=063PJVdEECw,topper galaxy  amit bhaiya,https://www.youtube.com/channel/UCifMFw03YdRhryx2qdOenQw,063PJVdEECw,1,category,cat-v1,0.6,27
manzil 2026 iupac nomenclature in 1 shot all concepts  pyqs covered  jee main  advanced,https://www.youtube.com/watch?v=A2QTsYu3fWo,jee wallah,https://www.youtube.com/channel/UCVJU_IChPMOe8RWkdVQjtfQ,A2QTsYu3fWo,1,category,cat-v1,0.6,27
🧠 the human nervous system 🧠 brain spinalcord humanbody anatomy science teacher education,https://www.youtube.com/watch?v=LX_kuBHi2yo,nancy bullard mrs b tv,https://www.youtube.com/channel/UCfnuZk44VjeHQq_5IIEJAnw,LX_kuBHi2yo,1,category,cat-v1,0.6,27
shorts short shortsvideo viralshorts neet aiims biology physicswallah iud  mbbs doctor🥀,https://www.youtube.com/watch?v=WEDfsfWl-2Q,biology with aastha,https://www.youtube.com/channel/UC3XaSSFp7IzNLPNW72v8C3w,WEDfsfWl-2Q,1,category,cat-v1,0.6,27
biology cell structure i nucleus medical media,https://www.youtube.com/watch?v=URUJD5NEXC8,nucleus medical media,https://www.youtube.com/channel/UC85VW73bQLEjs_taFKP7TwQ,URUJD5NEXC8,1,category,cat-v1,0.6,27
digestion and absorption class 11  neet 2023  studyanimated shorts biology 3danimation,https://www.youtube.com/watch?v=iXgMOnZdkPM,study animated,https://www.youtube.com/channel/UCn3ELI-MQ1Tl6uL45-B6LCg,iXgMOnZdkPM,1,category,cat-v1,0.6,27
1 introduction to human behavioral biology,https://www.youtube.com/watch?v=NNnIGh9g6fA,stanford,https://www.youtube.com/channel/UC-EnprmCZ3OXyAoG7vjVNCA,NNnIGh9g6fA,1,category,cat-v1,0.6,27
the fundamental unit of life complete chapter class 9th science ncert covered prashant kirad,https://www.youtube.com/watch?v=3YuuphvXYmo,exphub 9th 10th,https://www.youtube.com/channel/UC4rZpoEdeFLF4x9walsyoSw,3YuuphvXYmo,1,category,cat-v1,0.6,27
physiology practical 🩸blood group🩸mbbs medico medicalstudent neetmotivation neet cimsbilaspur,https://www.youtube.com/watch?v=uoFJxosHqfI,medvin mbbs,https://www.youtube.com/channel/UCUwzr5jtDciwyRi22p-z4Hg,uoFJxosHqfI,1,category,cat-v1,0.6,27
mitosis the amazing cell process that uses division to multiply updated,https://www.youtube.com/watch?v=f-ldPgEfAHI,amoeba sisters,https://www.youtube.com/channel/UCb2GCoLSBXjmI_Qj1vk-44g,f-ldPgEfAHI,1,category,cat-v1,0.6,27
introduction to anatomy  physiology crash course anatomy  physiology 1,https://www.youtube.com/watch?v=uBGl2BujkPQ,crashcourse,https://www.youtube.com/channel/UCX6b17PVsYBQ0ip5gyeme-Q,uBGl2BujkPQ,1,category,cat-v1,0.6,27
